,Speaker,Response
134,KERRY,"i believe the president made a huge mistake, a catastrophic mistake, not to live up to his own standard, which was: build a true global coalition, give the inspectors time to finish their job and go through the u.n. process to its end and go to war as a last resort. i ask each of you just to look into your hearts, look into your guts. gut-check time. was this really going to war as a last resort? the president rushed our nation to war without a plan to win the peace. and simple things weren’t done. that’s why senator lugar says: incompetent in the delivery of services. that’s why senator hagel, republican, says, you know: beyond pitiful, beyond embarrassing, in the zone of dangerous. we didn’t guard 850,000 tons of ammo. that ammo is now being used against our kids. ten thousand out of 12,000 humvees aren’t armored. i visited some of those kids with no limbs today, because they didn’t have the armor on those vehicles. they didn’t have the right body armor. i’ve met parents who’ve on the internet gotten the armor to send their kids. there is no bigger judgment for a president of the united states than how you take a nation to war. and you can’t say, because saddam might have done it 10 years from now, that’s a reason; that’s an excuse. "
135,GIBSON,mr. president? 
136,GEORGE W. BUSH,"he complains about the fact our troops don’t have adequate equipment, yet he voted against the $87 billion supplemental i sent to the congress and then issued one of the most amazing quotes in political history: “i actually did vote for the $87 billion before i voted against it.” saddam hussein was a risk to our country, ma’am. and he was a risk that — and this is where we just have a difference of opinion. the truth of that matter is, if you listen carefully, saddam would still be in power if he were the president of the united states, “and the world would be a lot better off.” "
137,GIBSON,"and, senator kerry, 30 seconds. "
138,KERRY,"not necessarily be in power, but here’s what i’ll say about the $87 billion. i made a mistake in the way i talk about it. he made a mistake in invading iraq. which is a worse decision? now, i voted the way i voted because i saw that he had the policy wrong and i wanted accountability. i didn’t want to give a slush fund to halliburton. i also thought the wealthiest people in america ought to pay for it, ladies and gentlemen. he wants your kids to pay for it. i wanted us to pay for it, since we’re at war. i don’t think that’s a bad decision. "
139,GIBSON,"that’s going to conclude the questioning. we’re going to go now to closing statements, two minutes from each candidate. and the first closing statement goes to senator kerry. i believe that was the agreement. "
140,KERRY,do you want to go first? 
141,GEORGE W. BUSH,either way. 
142,KERRY,"thank you. charlie, thank you. and thank you all. "
143,KERRY,"thank you, all of you, for taking part. thanks for your questions tonight, very, very much. obviously the president and i both have very strong convictions. i respect him for that. but we have a very different view about how to make america stronger and safer. i will never cede the authority of our country or our security to any other nation. i’ll never give a veto over american security to any other entity — not a nation, not a country, not an institution. but i know, as i think you do, that our country is strongest when we lead the world, when we lead strong alliances. and that’s the way eisenhower and reagan and kennedy and others did it. we are not doing that today. we need to. i have a plan that will help us go out and kill and find the terrorists. and i will not stop in our efforts to hunt down and kill the terrorists. but i’ll also have a better plan of how we’re going to deal with iraq: training the iraqi forces more rapidly, getting our allies back to the table with a fresh start, with new credibility, with a president whose judgment the rest of the world trusts. in addition to that, i believe we have a crisis here at home, a crisis of the middle class that is increasingly squeezed, health-care costs going up. i have a plan to provide health care to all americans. i have a plan to provide for our schools so we keep the standards but we help our teachers teach and elevate our schools by funding no child left behind. i have a plan to protect the environment so that we leave this place in better shape to our children than we were handed it by our parents. that’s the test. i believe america’s best days are ahead of us. i’m an optimist, but we have to make the right choices, to be fiscally responsible and to create the new jobs of the future. we can do this. and i ask you for the privilege of leading our nation to be stronger at home and respected again in the world. thank you. "
144,GIBSON,senator. and a closing statement from president bush. 
145,GEORGE W. BUSH,"charlie, thanks. thank you all very much. it’s been enjoyable. the great contest for the presidency is about the future, who can lead, who can get things done. we’ve been through a lot together as a country — been through a recession, corporate scandals, war. and yet think about where we are: added 1.9 million new jobs over the past 13 months. the farm income in america is high. small businesses are flourishing. homeownership rate is at an all-time high in america. we’re on the move. tonight i had a chance to discuss with you what to do to keep this economy going: keep the taxes low, don’t increase the scope of the federal government, keep regulations down, legal reform, a health- care policy that does not empower the federal government but empowers individuals, and an energy plan that will help us become less dependent on foreign sources of energy. and abroad, we’re at war. and it requires a president who is steadfast and strong and determined. i vowed to the american people after that fateful day of september the 11th that we would not rest nor tire until we’re safe. the 9/11 commission put out a report that said america is safer but not yet safe. there is more work to be done. we’ll stay on the hunt on al qaida. we’ll deny sanctuary to these terrorists. we’ll make sure they do not end up with weapons of mass destruction. it’s the great nexus. the great threat to our country is that these haters end up with weapons of mass destruction. but our long-term security depends on our deep faith in liberty. and we’ll continue to promote freedom around the world. freedom is on the march. tomorrow, afghanistan will be voting for a president. in iraq, we’ll be having free elections, and a free society will make this world more peaceful. god bless. "
146,GIBSON,"mr. president, senator kerry, that concludes tonight’s debate. i want to give you a reminder that the third and final debate on issues of domestic policy will be held next wednesday, october 13th, at arizona state university in tempe, arizona, hosted by bob schieffer of cbs news. i want to thank president bush and senator kerry for tonight. i want to thank these citizens of the st. louis area who asked the questions, who gave so willingly of their time, and who took their responsibility very seriously. thank you also to everyone at washington… (applause) i want to thank everyone at washington university in st. louis for being such gracious hosts. i’m charles gibson from abc news. from st. louis, good night.      "
