,Speaker,Response
304,TRUMP,"we should have—wait one second. they had a cease-fire three weeks ago. a cease-fire, united states, russia, and syria. and during the cease-fire, russia took over vast swatches of land, and then they said we don’t want the cease-fire anymore. we are so outplayed on missiles, on cease-fires. they are outplayed. now, she wasn’t there. i assume she had nothing to do with it. but our country is so outplayed by putin and assad, and by the way—and by iran. nobody can believe how stupid our leadership is. "
305,WALLACE,"mr. trump, secretary clinton—no, we need to move on to our final segment, and that is the national debt, which has not been discussed until tonight. our national debt, as a share of the economy, our gdp, is now 77 percent. that’s the highest since just after world war ii. but the nonpartisan committee for a responsible federal budget says, secretary clinton, under your plan, debt would rise to 86 percent of gdp over the next 10 years. mr. trump, under your plan, they say it would rise to 105 percent of gdp over the next 10 years. the question is, why are both of you ignoring this problem? mr. trump, you go first. "
306,TRUMP,"well, i say they’re wrong, because i’m going to create tremendous jobs. and we’re bringing gdp from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero. but we’re bringing it from 1 percent up to 4 percent. and i actually think we can go higher than 4 percent. i think you can go to 5 percent or 6 percent. and if we do, you don’t have to bother asking your question, because we have a tremendous machine. we will have created a tremendous economic machine once again. to do that, we’re taking back jobs. we’re not going to let our companies be raided by other countries where we lose all our jobs, we don’t make our product anymore. it’s very sad. but i’m going to create a—the kind of a country that we were from the standpoint of industry. we used to be there. we’ve given it up. we’ve become very, very sloppy. we’ve had people that are political hacks making the biggest deals in the world, bigger than companies. you take these big companies, these trade deals are far bigger than these companies, and yet we don’t use our great leaders, many of whom back me and many of whom back hillary, i must say. but we don’t use those people. those are the people—these are the greatest negotiators in the world. we have the greatest businesspeople in the world. we have to use them to negotiate our trade deals. we use political hacks. we use people that get the position because they gave—they made a campaign contribution and they’re dealing with china and people that are very much smarter than they are. so we have to use our great people. but that being said, we will create an economic machine the likes of which we haven’t seen in many decades. and people, chris, will again go back to work and they’ll make a lot of money. and we’ll have companies that will grow and expand and start from new. "
307,WALLACE,secretary clinton? 
308,HILLARY CLINTON,"well, first, when i hear donald talk like that and know that his slogan is “make america great again,” i wonder when he thought america was great. and before he rushes and says, “you know, before you and president obama were there,” i think it’s important to recognize that he has been criticizing our government for decades. you know, back in 1987, he took out a $100,000 ad in the new york times, during the time when president reagan was president, and basically said exactly what he just said now, that we were the laughingstock of the world. he was criticizing president reagan. this is the way donald thinks about himself, puts himself into, you know, the middle and says, “you know, i alone can fix it,” as he said on the convention stage. but if you look at the debt, which is the issue you asked about, chris, i pay for everything i’m proposing. i do not add a penny to the national debt. i take that very seriously, because i do think it’s one of the issues we’ve got to come to grips with. so when i talk about how we’re going to pay for education, how we’re going to invest in infrastructure, how we’re going to get the cost of prescription drugs down, and a lot of the other issues that people talk to me about all the time, i’ve made it very clear we are going where the money is. we are going to ask the wealthy and corporations to pay their fair share. and there is no evidence whatsoever that that will slow down or diminish our growth. in fact, i think just the opposite. we’ll have what economists call middle-out growth. we’ve got to get back to rebuilding the middle class, the families of america. that’s where growth will come from. that’s why i want to invest in you. i want to invest in your family. and i think that’s the smartest way to grow the economy, to make the economy fairer. and we just have a big disagreement about this. it may be because of our experiences. you know, he started off with his dad as a millionaire… "
309,TRUMP,"yeah, yeah, we’ve heard—we’ve heard this before, hillary. "
310,HILLARY CLINTON,i started off with—my dad was a small-business man. 
311,TRUMP,we’ve heard this before. 
312,HILLARY CLINTON,"and i think it—you know, it’s a difference that affects how we see the world and what we want to do with the economy. "
313,WALLACE,time. 
314,TRUMP,"thank you, hillary. could i just respond? "
315,WALLACE,"well, no, sir, because we’re running out of time… "
316,TRUMP,because i did disagree with ronald reagan very strongly on trade. i disagreed with him. we should have been much tougher on trade even then. i’ve been waiting for years. nobody does it right. 
317,WALLACE,ok. 
318,TRUMP,"and frankly, now we’re going to do it right. "
319,WALLACE,"all right. the one last area i want to get into with you in this debate is the fact that the biggest driver of our debt is entitlements, which is 60 percent of all federal spending. now, the committee for federal—a responsible federal budget has looked at both of your plans and they say neither of you has a serious plan that is going to solve the fact that medicare’s going to run out of money in the 2020s, social security is going to run out of money in the 2030s, and at that time, recipients are going to take huge cuts in their benefits. so, in effect, the final question i want to ask you in this regard is—and let me start with you, mr. trump, would president trump make a deal to save medicare and social security that included both tax increases and benefit cuts, in effect, a grand bargain on entitlements? "
320,TRUMP,i’m cutting taxes. we’re going to grow the economy. it’s going to grow at a record rate of growth. 
321,WALLACE,that’s not going to help in the entitlements. 
322,TRUMP,"no, it’s going to totally help you. and one thing we have to do: repeal and replace the disaster known as obamacare. it’s destroying our country. it’s destroying our businesses, our small business and our big businesses. we have to repeal and replace obamacare. you take a look at the kind of numbers that that will cost us in the year ’17, it is a disaster. if we don’t repeal and replace—now, it’s probably going to die of its own weight. but obamacare has to go. it’s—the premiums are going up 60 percent, 70 percent, 80 percent. next year they’re going to go up over 100 percent. and i’m really glad that the premiums have started—at least the people see what’s happening, because she wants to keep obamacare and she wants to make it even worse, and it can’t get any worse. bad health care at the most expensive price. we have to repeal and replace obamacare. "
323,WALLACE,"and, secretary clinton, same question, because at this point, social security and medicare are going to run out, the trust funds are going to run out of money. will you as president entertain—will you consider a grand bargain, a deal that includes both tax increases and benefit cuts to try to save both programs? "
324,HILLARY CLINTON,"well, chris, i am on record as saying that we need to put more money into the social security trust fund. that’s part of my commitment to raise taxes on the wealthy. my social security payroll contribution will go up, as will donald’s, assuming he can’t figure out how to get out of it. but what we want to do is to replenish the social security trust fund… "
325,TRUMP,such a nasty woman. 
326,HILLARY CLINTON,"… by making sure that we have sufficient resources, and that will come from either raising the cap and/or finding other ways to get more money into it. i will not cut benefits. i want to enhance benefits for low-income workers and for women who have been disadvantaged by the current social security system. but what donald is proposing with these massive tax cuts will result in a $20 trillion additional national debt. that will have dire consequences for social security and medicare. and i’ll say something about the affordable care act, which he wants to repeal. the affordable care act extended the solvency of the medicare trust fund. so if he repeals it, our medicare problem gets worse. what we need to do is go after… "
327,TRUMP,your husband disagrees with you. 
328,HILLARY CLINTON,"… the long-term health care drivers. we’ve got to get costs down, increase value, emphasize wellness. i have a plan for doing that. and i think that we will be able to get entitlement spending under control by with more resources and smarter decisions. "
329,WALLACE,"this is—this is the final time, probably to both of your delight, that you’re going to be on a stage together in this campaign. i would like to end it on a positive note. you had not agreed to closing statements, but it seems to me in a funny way that might make it more interesting because you haven’t prepared closing statements. so i’d like you each to take—and we’re going to put a clock up, a minute, as the final question in the final debate, to tell the american people why they should elect you to be the next president. this is another new mini-segment. secretary clinton, it’s your turn to go first. "
330,HILLARY CLINTON,"well, i would like to say to everyone watching tonight that i’m reaching out to all americans—democrats, republicans, and independents—because we need everybody to help make our country what it should be, to grow the economy, to make it fairer, to make it work for everyone. we need your talents, your skills, your commitments, your energy, your ambition. you know, i’ve been privileged to see the presidency up close. and i know the awesome responsibility of protecting our country and the incredible opportunity of working to try to make life better for all of you. i have made the cause of children and families really my life’s work. that’s what my mission will be in the presidency. i will stand up for families against powerful interests, against corporations. i will do everything that i can to make sure that you have good jobs, with rising incomes, that your kids have good educations from preschool through college. i hope you will give me a chance to serve as your president. "
331,WALLACE,"secretary clinton, thank you. mr. trump? "
332,TRUMP,"she’s raising the money from the people she wants to control. doesn’t work that way. but when i started this campaign, i started it very strongly. it’s called “make america great again.” we’re going to make america great. we have a depleted military. it has to be helped, has to be fixed. we have the greatest people on earth in our military. we don’t take care of our veterans. we take care of illegal immigrants, people that come into the country illegally, better than we take care of our vets. that can’t happen. our policemen and women are disrespected. we need law and order, but we need justice, too. our inner cities are a disaster. you get shot walking to the store. they have no education. they have no jobs. i will do more for african-americans and latinos than she can ever do in 10 lifetimes. all she’s done is talk to the african-americans and to the latinos, but they get the vote, and then they come back, they say, we’ll see you in four years. we are going to make america strong again, and we are going to make america great again, and it has to start now. we cannot take four more years of barack obama, and that’s what you get when you get her. "
333,WALLACE,"thank you both. [applause] secretary clinton—hold on just a moment, folks. secretary clinton, mr. trump, i want to thank you both for participating in all three of these debates. that brings to an end this year’s debates sponsored by the commission on presidential debates. we want to thank the university of nevada, las vegas, and its students for having us. now the decision is up to you. while millions have already voted, election day, november 8th, is just 20 days away. one thing everyone here can agree on: we hope you will go vote. it is one of the honors and obligations of living in this great country. thank you, and good night.       "
